Date;Location;Field_Of_Study;Value
2015/2016;Alberta;Regular MBA;25437
2016/2017;Alberta;Regular MBA;25725
2017/2018;Alberta;Regular MBA;29021
2018/2019;Alberta;Regular MBA;29888
2019/2020;Alberta;Regular MBA;30457
2020/2021;Alberta;Regular MBA;28797
2021/2022;Alberta;Regular MBA;29046
2022/2023;Alberta;Regular MBA;29669
2023/2024;Alberta;Regular MBA;32353
2006/2007;Alberta;Physical and life sciences and technologies;7794
2007/2008;Alberta;Physical and life sciences and technologies;8108
2008/2009;Alberta;Physical and life sciences and technologies;8826
2009/2010;Alberta;Physical and life sciences and technologies;9223
2010/2011;Alberta;Physical and life sciences and technologies;9361
2011/2012;Alberta;Physical and life sciences and technologies;9393
2012/2013;Alberta;Physical and life sciences and technologies;9587
2013/2014;Alberta;Physical and life sciences and technologies;9587
2014/2015;Alberta;Physical and life sciences and technologies;9604
2015/2016;Alberta;Physical and life sciences and technologies;8850
2016/2017;Alberta;Physical and life sciences and technologies;9077
2017/2018;Alberta;Physical and life sciences and technologies;11439
2018/2019;Alberta;Physical and life sciences and technologies;13304
2019/2020;Alberta;Physical and life sciences and technologies;11277
2020/2021;Alberta;Physical and life sciences and technologies;12034
2021/2022;Alberta;Physical and life sciences and technologies;12419
2022/2023;Alberta;Physical and life sciences and technologies;12904
2023/2024;Alberta;Physical and life sciences and technologies;13767
2006/2007;Alberta;Mathematics, computer and information sciences;8198
2007/2008;Alberta;Mathematics, computer and information sciences;8804
2008/2009;Alberta;Mathematics, computer and information sciences;8282
2009/2010;Alberta;Mathematics, computer and information sciences;8971
2010/2011;Alberta;Mathematics, computer and information sciences;9105
2011/2012;Alberta;Mathematics, computer and information sciences;9136
2012/2013;Alberta;Mathematics, computer and information sciences;9546
2013/2014;Alberta;Mathematics, computer and information sciences;9588
2014/2015;Alberta;Mathematics, computer and information sciences;9471
2015/2016;Alberta;Mathematics, computer and information sciences;8899
2016/2017;Alberta;Mathematics, computer and information sciences;9058
2017/2018;Alberta;Mathematics, computer and information sciences;11566
2018/2019;Alberta;Mathematics, computer and information sciences;13157
2019/2020;Alberta;Mathematics, computer and information sciences;10902
2020/2021;Alberta;Mathematics, computer and information sciences;11899
2021/2022;Alberta;Mathematics, computer and information sciences;12087
2022/2023;Alberta;Mathematics, computer and information sciences;12466
2023/2024;Alberta;Mathematics, computer and information sciences;13275
2006/2007;Alberta;Engineering;8738
2007/2008;Alberta;Engineering;10385
2008/2009;Alberta;Engineering;9321
2009/2010;Alberta;Engineering;9661
2010/2011;Alberta;Engineering;9805
2011/2012;Alberta;Engineering;9839
2012/2013;Alberta;Engineering;9583
2013/2014;Alberta;Engineering;9644
2014/2015;Alberta;Engineering;9660
2015/2016;Alberta;Engineering;8656
2016/2017;Alberta;Engineering;8794
2017/2018;Alberta;Engineering;11211
2018/2019;Alberta;Engineering;13285
2019/2020;Alberta;Engineering;11042
2020/2021;Alberta;Engineering;17025
2021/2022;Alberta;Engineering;17240
2022/2023;Alberta;Engineering;20472
2023/2024;Alberta;Engineering;21777
2006/2007;Alberta;Architecture;10816
2007/2008;Alberta;Architecture;11172
2008/2009;Alberta;Architecture;11686
2009/2010;Alberta;Architecture;14042
2010/2011;Alberta;Architecture;14042
2011/2012;Alberta;Architecture;14096
2012/2013;Alberta;Architecture;16225
2013/2014;Alberta;Architecture;16225
2014/2015;Alberta;Architecture;16387
2015/2016;Alberta;Architecture;16387
2016/2017;Alberta;Architecture;16387
2017/2018;Alberta;Architecture;16387
2018/2019;Alberta;Architecture;16387
2019/2020;Alberta;Architecture;22038
2020/2021;Alberta;Architecture;17849
2021/2022;Alberta;Architecture;19634
2022/2023;Alberta;Architecture;21597
2023/2024;Alberta;Architecture;23445
2006/2007;Alberta;Agriculture, natural resources and conservation;6821
2007/2008;Alberta;Agriculture, natural resources and conservation;6940
2008/2009;Alberta;Agriculture, natural resources and conservation;7040
2009/2010;Alberta;Agriculture, natural resources and conservation;7179
2010/2011;Alberta;Agriculture, natural resources and conservation;7286
2011/2012;Alberta;Agriculture, natural resources and conservation;7311
2012/2013;Alberta;Agriculture, natural resources and conservation;7444
2013/2014;Alberta;Agriculture, natural resources and conservation;7599
2014/2015;Alberta;Agriculture, natural resources and conservation;7673
2015/2016;Alberta;Agriculture, natural resources and conservation;7817
2016/2017;Alberta;Agriculture, natural resources and conservation;7942
2017/2018;Alberta;Agriculture, natural resources and conservation;12187
2018/2019;Alberta;Agriculture, natural resources and conservation;12450
2019/2020;Alberta;Agriculture, natural resources and conservation;9814
2020/2021;Alberta;Agriculture, natural resources and conservation;12046
2021/2022;Alberta;Agriculture, natural resources and conservation;11874
2022/2023;Alberta;Agriculture, natural resources and conservation;11743
2023/2024;Alberta;Agriculture, natural resources and conservation;12451
2008/2009;Alberta;Dentistry;7040
2009/2010;Alberta;Dentistry;7179
2010/2011;Alberta;Dentistry;7286
2011/2012;Alberta;Dentistry;7311
2007/2008;Alberta;Medicine;17784
2007/2008;Alberta;Nursing;7603
2008/2009;Alberta;Nursing;8729
2009/2010;Alberta;Nursing;9173
2010/2011;Alberta;Nursing;9310
2011/2012;Alberta;Nursing;9343
2012/2013;Alberta;Nursing;7812
2013/2014;Alberta;Nursing;8129
2014/2015;Alberta;Nursing;8546
2015/2016;Alberta;Nursing;8787
2016/2017;Alberta;Nursing;9154
2017/2018;Alberta;Nursing;11233
2018/2019;Alberta;Nursing;13545
2019/2020;Alberta;Nursing;11354
2020/2021;Alberta;Nursing;11873
2021/2022;Alberta;Nursing;11936
2022/2023;Alberta;Nursing;12922
2023/2024;Alberta;Nursing;13810
2009/2010;Alberta;Pharmacy;7179
2010/2011;Alberta;Pharmacy;7286
2011/2012;Alberta;Pharmacy;7311
2013/2014;Alberta;Pharmacy;7574
2014/2015;Alberta;Pharmacy;7649
2015/2016;Alberta;Pharmacy;7817
2016/2017;Alberta;Pharmacy;7942
2017/2018;Alberta;Pharmacy;12182
2018/2019;Alberta;Pharmacy;12438
2019/2020;Alberta;Pharmacy;8671
2020/2021;Alberta;Pharmacy;11186
2021/2022;Alberta;Pharmacy;11186
2022/2023;Alberta;Pharmacy;11409
2023/2024;Alberta;Pharmacy;12093
2013/2014;Alberta;Veterinary medicine;12570
2014/2015;Alberta;Veterinary medicine;12696
2015/2016;Alberta;Veterinary medicine;8195
2016/2017;Alberta;Veterinary medicine;8195
2017/2018;Alberta;Veterinary medicine;8195
2018/2019;Alberta;Veterinary medicine;12696
2019/2020;Alberta;Veterinary medicine;12696
2020/2021;Alberta;Veterinary medicine;8081
2021/2022;Alberta;Veterinary medicine;8081
2022/2023;Alberta;Veterinary medicine;8243
2023/2024;Alberta;Veterinary medicine;8408
2006/2007;Alberta;Other health, parks, recreation and fitness;6784
2007/2008;Alberta;Other health, parks, recreation and fitness;7334
2008/2009;Alberta;Other health, parks, recreation and fitness;8297
2009/2010;Alberta;Other health, parks, recreation and fitness;8235
2010/2011;Alberta;Other health, parks, recreation and fitness;8358
2011/2012;Alberta;Other health, parks, recreation and fitness;8387
2012/2013;Alberta;Other health, parks, recreation and fitness;8726
2013/2014;Alberta;Other health, parks, recreation and fitness;8695
2014/2015;Alberta;Other health, parks, recreation and fitness;8761
2015/2016;Alberta;Other health, parks, recreation and fitness;8280
2016/2017;Alberta;Other health, parks, recreation and fitness;8446
2017/2018;Alberta;Other health, parks, recreation and fitness;11489
2018/2019;Alberta;Other health, parks, recreation and fitness;13247
2019/2020;Alberta;Other health, parks, recreation and fitness;10918
2020/2021;Alberta;Other health, parks, recreation and fitness;12125
2021/2022;Alberta;Other health, parks, recreation and fitness;12089
2022/2023;Alberta;Other health, parks, recreation and fitness;12455
2023/2024;Alberta;Other health, parks, recreation and fitness;13259
2006/2007;British Columbia;Total, field of study;8893
2007/2008;British Columbia;Total, field of study;13876
2008/2009;British Columbia;Total, field of study;13876
2009/2010;British Columbia;Total, field of study;9794
2010/2011;British Columbia;Total, field of study;10930
2011/2012;British Columbia;Total, field of study;11258
2012/2013;British Columbia;Total, field of study;11523
2013/2014;British Columbia;Total, field of study;12383
2014/2015;British Columbia;Total, field of study;11869
2015/2016;British Columbia;Total, field of study;12877
2016/2017;British Columbia;Total, field of study;14824
2017/2018;British Columbia;Total, field of study;16186
2018/2019;British Columbia;Total, field of study;17243
2019/2020;British Columbia;Total, field of study;19159
2020/2021;British Columbia;Total, field of study;19811
2021/2022;British Columbia;Total, field of study;20901
2022/2023;British Columbia;Total, field of study;22396
2023/2024;British Columbia;Total, field of study;23441
2006/2007;British Columbia;Education;7220
2007/2008;British Columbia;Education;6020
2008/2009;British Columbia;Education;7113
2009/2010;British Columbia;Education;5990
2010/2011;British Columbia;Education;7767
2011/2012;British Columbia;Education;7992
2012/2013;British Columbia;Education;8119
2013/2014;British Columbia;Education;8312
2014/2015;British Columbia;Education;8401
2015/2016;British Columbia;Education;8688
2016/2017;British Columbia;Education;9243
2017/2018;British Columbia;Education;9750
2018/2019;British Columbia;Education;11106
2019/2020;British Columbia;Education;12185
2020/2021;British Columbia;Education;12520
2021/2022;British Columbia;Education;12408
2022/2023;British Columbia;Education;13099
2023/2024;British Columbia;Education;13573
2006/2007;British Columbia;Visual and performing arts, and communications technologies;6215
2007/2008;British Columbia;Visual and performing arts, and communications technologies;6041
2008/2009;British Columbia;Visual and performing arts, and communications technologies;6157
2009/2010;British Columbia;Visual and performing arts, and communications technologies;6138
2010/2011;British Columbia;Visual and performing arts, and communications technologies;6076
2011/2012;British Columbia;Visual and performing arts, and communications technologies;5372
2012/2013;British Columbia;Visual and performing arts, and communications technologies;6121
2013/2014;British Columbia;Visual and performing arts, and communications technologies;5806
2014/2015;British Columbia;Visual and performing arts, and communications technologies;5903
2015/2016;British Columbia;Visual and performing arts, and communications technologies;5876
2016/2017;British Columbia;Visual and performing arts, and communications technologies;6204
2017/2018;British Columbia;Visual and performing arts, and communications technologies;6053
2018/2019;British Columbia;Visual and performing arts, and communications technologies;6209
2019/2020;British Columbia;Visual and performing arts, and communications technologies;6519
2020/2021;British Columbia;Visual and performing arts, and communications technologies;6703
2021/2022;British Columbia;Visual and performing arts, and communications technologies;6633
2022/2023;British Columbia;Visual and performing arts, and communications technologies;6963
2023/2024;British Columbia;Visual and performing arts, and communications technologies;7102
2006/2007;British Columbia;Humanities;6497
2007/2008;British Columbia;Humanities;6513
2008/2009;British Columbia;Humanities;6256
2009/2010;British Columbia;Humanities;6254
2010/2011;British Columbia;Humanities;6630
2011/2012;British Columbia;Humanities;6706
2012/2013;British Columbia;Humanities;6771
2013/2014;British Columbia;Humanities;6995
2014/2015;British Columbia;Humanities;6695
2015/2016;British Columbia;Humanities;6885
2016/2017;British Columbia;Humanities;6837
2017/2018;British Columbia;Humanities;7085
2018/2019;British Columbia;Humanities;7141
2019/2020;British Columbia;Humanities;7247
2020/2021;British Columbia;Humanities;7412
2021/2022;British Columbia;Humanities;7551
2022/2023;British Columbia;Humanities;7877
2023/2024;British Columbia;Humanities;8043
2006/2007;British Columbia;Social and behavioural sciences, and legal studies;7027
2007/2008;British Columbia;Social and behavioural sciences, and legal studies;6928
2008/2009;British Columbia;Social and behavioural sciences, and legal studies;6932
2009/2010;British Columbia;Social and behavioural sciences, and legal studies;6000
2010/2011;British Columbia;Social and behavioural sciences, and legal studies;8540
2011/2012;British Columbia;Social and behavioural sciences, and legal studies;8515
2012/2013;British Columbia;Social and behavioural sciences, and legal studies;8320
2013/2014;British Columbia;Social and behavioural sciences, and legal studies;8544
2014/2015;British Columbia;Social and behavioural sciences, and legal studies;8366
2015/2016;British Columbia;Social and behavioural sciences, and legal studies;8480
2016/2017;British Columbia;Social and behavioural sciences, and legal studies;9833
2017/2018;British Columbia;Social and behavioural sciences, and legal studies;10843
2018/2019;British Columbia;Social and behavioural sciences, and legal studies;11372
2019/2020;British Columbia;Social and behavioural sciences, and legal studies;11601
2020/2021;British Columbia;Social and behavioural sciences, and legal studies;13186
2021/2022;British Columbia;Social and behavioural sciences, and legal studies;13898
2022/2023;British Columbia;Social and behavioural sciences, and legal studies;13811
2023/2024;British Columbia;Social and behavioural sciences, and legal studies;14307
2006/2007;British Columbia;Law;7200
2007/2008;British Columbia;Law;16865
2008/2009;British Columbia;Law;17130
2009/2010;British Columbia;Law;17401
2010/2011;British Columbia;Law;17749
2011/2012;British Columbia;Law;17823
2012/2013;British Columbia;Law;17898
2013/2014;British Columbia;Law;19584
2014/2015;British Columbia;Law;11113
2015/2016;British Columbia;Law;15851
2016/2017;British Columbia;Law;15608
2017/2018;British Columbia;Law;11509
2018/2019;British Columbia;Law;16595
2019/2020;British Columbia;Law;16368
2020/2021;British Columbia;Law;16250
2021/2022;British Columbia;Law;17392
2022/2023;British Columbia;Law;15635
2023/2024;British Columbia;Law;16221
2006/2007;British Columbia;Business, management and public administration;20190
2007/2008;British Columbia;Business, management and public administration;14773
2008/2009;British Columbia;Business, management and public administration;15339
2009/2010;British Columbia;Business, management and public administration;13579
2010/2011;British Columbia;Business, management and public administration;15943
2011/2012;British Columbia;Business, management and public administration;15637
2012/2013;British Columbia;Business, management and public administration;15558
2013/2014;British Columbia;Business, management and public administration;15298
2014/2015;British Columbia;Business, management and public administration;14410
2015/2016;British Columbia;Business, management and public administration;14204
2016/2017;British Columbia;Business, management and public administration;15328
2017/2018;British Columbia;Business, management and public administration;17993
2018/2019;British Columbia;Business, management and public administration;19315
2019/2020;British Columbia;Business, management and public administration;21403
2020/2021;British Columbia;Business, management and public administration;25980
2021/2022;British Columbia;Business, management and public administration;25000
2022/2023;British Columbia;Business, management and public administration;29265
2023/2024;British Columbia;Business, management and public administration;30606
2007/2008;British Columbia;Executive MBA;26888
2008/2009;British Columbia;Executive MBA;29687
2009/2010;British Columbia;Executive MBA;26831
2010/2011;British Columbia;Executive MBA;28732
2011/2012;British Columbia;Executive MBA;27765
2012/2013;British Columbia;Executive MBA;22006
2013/2014;British Columbia;Executive MBA;22325
2014/2015;British Columbia;Executive MBA;22811
2015/2016;British Columbia;Executive MBA;23580
2016/2017;British Columbia;Executive MBA;21630
2017/2018;British Columbia;Executive MBA;23535
2018/2019;British Columbia;Executive MBA;22489
2019/2020;British Columbia;Executive MBA;22500
2020/2021;British Columbia;Executive MBA;18894
2021/2022;British Columbia;Executive MBA;17274
2022/2023;British Columbia;Executive MBA;16979
2023/2024;British Columbia;Executive MBA;17319
2007/2008;British Columbia;Regular MBA;26740
2008/2009;British Columbia;Regular MBA;22307
2009/2010;British Columbia;Regular MBA;15124
2010/2011;British Columbia;Regular MBA;14565
2011/2012;British Columbia;Regular MBA;22156
2012/2013;British Columbia;Regular MBA;22355
2013/2014;British Columbia;Regular MBA;25166
2014/2015;British Columbia;Regular MBA;26301
2015/2016;British Columbia;Regular MBA;29338
2016/2017;British Columbia;Regular MBA;31328
2017/2018;British Columbia;Regular MBA;33219
2018/2019;British Columbia;Regular MBA;34643
2019/2020;British Columbia;Regular MBA;34868
2020/2021;British Columbia;Regular MBA;33548
2021/2022;British Columbia;Regular MBA;39098
2022/2023;British Columbia;Regular MBA;42696
2023/2024;British Columbia;Regular MBA;44847
2006/2007;British Columbia;Physical and life sciences and technologies;6093
2007/2008;British Columbia;Physical and life sciences and technologies;5975
2008/2009;British Columbia;Physical and life sciences and technologies;6004
2009/2010;British Columbia;Physical and life sciences and technologies;9369
2010/2011;British Columbia;Physical and life sciences and technologies;9969
2011/2012;British Columbia;Physical and life sciences and technologies;10168
2012/2013;British Columbia;Physical and life sciences and technologies;10862
2013/2014;British Columbia;Physical and life sciences and technologies;11240
2014/2015;British Columbia;Physical and life sciences and technologies;11329
2015/2016;British Columbia;Physical and life sciences and technologies;12497
2016/2017;British Columbia;Physical and life sciences and technologies;12424
2017/2018;British Columbia;Physical and life sciences and technologies;13186
2018/2019;British Columbia;Physical and life sciences and technologies;13762
2019/2020;British Columbia;Physical and life sciences and technologies;14160
2020/2021;British Columbia;Physical and life sciences and technologies;14525
2021/2022;British Columbia;Physical and life sciences and technologies;14073
2022/2023;British Columbia;Physical and life sciences and technologies;14619
2023/2024;British Columbia;Physical and life sciences and technologies;15198
2006/2007;British Columbia;Mathematics, computer and information sciences;6128
2007/2008;British Columbia;Mathematics, computer and information sciences;5825
2008/2009;British Columbia;Mathematics, computer and information sciences;5836
2009/2010;British Columbia;Mathematics, computer and information sciences;6518
2010/2011;British Columbia;Mathematics, computer and information sciences;7283
2011/2012;British Columbia;Mathematics, computer and information sciences;7672
2012/2013;British Columbia;Mathematics, computer and information sciences;8095
2013/2014;British Columbia;Mathematics, computer and information sciences;10249
2014/2015;British Columbia;Mathematics, computer and information sciences;10461
2015/2016;British Columbia;Mathematics, computer and information sciences;10527
2016/2017;British Columbia;Mathematics, computer and information sciences;16498
2017/2018;British Columbia;Mathematics, computer and information sciences;17210
2018/2019;British Columbia;Mathematics, computer and information sciences;17385
2019/2020;British Columbia;Mathematics, computer and information sciences;19423
2020/2021;British Columbia;Mathematics, computer and information sciences;19950
2021/2022;British Columbia;Mathematics, computer and information sciences;20223
2022/2023;British Columbia;Mathematics, computer and information sciences;24099
2023/2024;British Columbia;Mathematics, computer and information sciences;25540
2006/2007;British Columbia;Engineering;12915
2007/2008;British Columbia;Engineering;12419
2008/2009;British Columbia;Engineering;12539
2009/2010;British Columbia;Engineering;15731
2010/2011;British Columbia;Engineering;16290
2011/2012;British Columbia;Engineering;16615
2012/2013;British Columbia;Engineering;17040
2013/2014;British Columbia;Engineering;17963
2014/2015;British Columbia;Engineering;16331
2015/2016;British Columbia;Engineering;19901
2016/2017;British Columbia;Engineering;22961
2017/2018;British Columbia;Engineering;24204
2018/2019;British Columbia;Engineering;25614
2019/2020;British Columbia;Engineering;30487
2020/2021;British Columbia;Engineering;31110
2021/2022;British Columbia;Engineering;32395
2022/2023;British Columbia;Engineering;35542
2023/2024;British Columbia;Engineering;37162
2006/2007;British Columbia;Architecture;10000
2007/2008;British Columbia;Architecture;10000
2008/2009;British Columbia;Architecture;10340
2009/2010;British Columbia;Architecture;10547
2010/2011;British Columbia;Architecture;10758
2011/2012;British Columbia;Architecture;10973
2012/2013;British Columbia;Architecture;11192
2013/2014;British Columbia;Architecture;15000
2014/2015;British Columbia;Architecture;15300
2015/2016;British Columbia;Architecture;15606
2016/2017;British Columbia;Architecture;26767
2017/2018;British Columbia;Architecture;35427
2018/2019;British Columbia;Architecture;44818
2019/2020;British Columbia;Architecture;48366
2020/2021;British Columbia;Architecture;46847
2021/2022;British Columbia;Architecture;46113
2022/2023;British Columbia;Architecture;43392
2023/2024;British Columbia;Architecture;47270
2006/2007;British Columbia;Agriculture, natural resources and conservation;6929
2007/2008;British Columbia;Agriculture, natural resources and conservation;16856
2008/2009;British Columbia;Agriculture, natural resources and conservation;18076
2009/2010;British Columbia;Agriculture, natural resources and conservation;15979
2010/2011;British Columbia;Agriculture, natural resources and conservation;15320
2011/2012;British Columbia;Agriculture, natural resources and conservation;15627
2012/2013;British Columbia;Agriculture, natural resources and conservation;16160
2013/2014;British Columbia;Agriculture, natural resources and conservation;16078
2014/2015;British Columbia;Agriculture, natural resources and conservation;16689
2015/2016;British Columbia;Agriculture, natural resources and conservation;16904
2016/2017;British Columbia;Agriculture, natural resources and conservation;16852
2017/2018;British Columbia;Agriculture, natural resources and conservation;19746
2018/2019;British Columbia;Agriculture, natural resources and conservation;20273
2019/2020;British Columbia;Agriculture, natural resources and conservation;20777
2020/2021;British Columbia;Agriculture, natural resources and conservation;20776
2021/2022;British Columbia;Agriculture, natural resources and conservation;22408
2022/2023;British Columbia;Agriculture, natural resources and conservation;22710
2023/2024;British Columbia;Agriculture, natural resources and conservation;23700
2007/2008;British Columbia;Dentistry;7200
2008/2009;British Columbia;Dentistry;7200
2009/2010;British Columbia;Dentistry;5690
2010/2011;British Columbia;Dentistry;20510
2011/2012;British Columbia;Dentistry;22491
2013/2014;British Columbia;Dentistry;23400
2014/2015;British Columbia;Dentistry;23868
2015/2016;British Columbia;Dentistry;24345
2016/2017;British Columbia;Dentistry;25773
2017/2018;British Columbia;Dentistry;27466
2018/2019;British Columbia;Dentistry;29490
2019/2020;British Columbia;Dentistry;30583
2020/2021;British Columbia;Dentistry;31719
2021/2022;British Columbia;Dentistry;32898
2022/2023;British Columbia;Dentistry;34123
2023/2024;British Columbia;Dentistry;35689
2007/2008;British Columbia;Medicine;7200
2007/2008;British Columbia;Nursing;6376
2008/2009;British Columbia;Nursing;6816
2009/2010;British Columbia;Nursing;6844
2010/2011;British Columbia;Nursing;6981
2011/2012;British Columbia;Nursing;7120
2012/2013;British Columbia;Nursing;7452
2013/2014;British Columbia;Nursing;7408
2014/2015;British Columbia;Nursing;6662
2015/2016;British Columbia;Nursing;6626
2016/2017;British Columbia;Nursing;6770
2017/2018;British Columbia;Nursing;7445
2018/2019;British Columbia;Nursing;10465
2019/2020;British Columbia;Nursing;12586
2020/2021;British Columbia;Nursing;14376
2021/2022;British Columbia;Nursing;29111
2022/2023;British Columbia;Nursing;25849
2023/2024;British Columbia;Nursing;27532
2008/2009;British Columbia;Pharmacy;18816
2009/2010;British Columbia;Pharmacy;19120
2010/2011;British Columbia;Pharmacy;19502
2011/2012;British Columbia;Pharmacy;19892
2013/2014;British Columbia;Pharmacy;31895
2014/2015;British Columbia;Pharmacy;32533
2015/2016;British Columbia;Pharmacy;33184
2016/2017;British Columbia;Pharmacy;8271
2017/2018;British Columbia;Pharmacy;8436
2018/2019;British Columbia;Pharmacy;8605
2019/2020;British Columbia;Pharmacy;8777
2020/2021;British Columbia;Pharmacy;8952
2021/2022;British Columbia;Pharmacy;9131
2022/2023;British Columbia;Pharmacy;9314
2023/2024;British Columbia;Pharmacy;9500
2006/2007;British Columbia;Other health, parks, recreation and fitness;7200
2007/2008;British Columbia;Other health, parks, recreation and fitness;7200
2008/2009;British Columbia;Other health, parks, recreation and fitness;5544
2009/2010;British Columbia;Other health, parks, recreation and fitness;4748
2010/2011;British Columbia;Other health, parks, recreation and fitness;6251
2011/2012;British Columbia;Other health, parks, recreation and fitness;14349
2012/2013;British Columbia;Other health, parks, recreation and fitness;17568
2013/2014;British Columbia;Other health, parks, recreation and fitness;18329
2014/2015;British Columbia;Other health, parks, recreation and fitness;13720
2015/2016;British Columbia;Other health, parks, recreation and fitness;14809
2016/2017;British Columbia;Other health, parks, recreation and fitness;14721
2017/2018;British Columbia;Other health, parks, recreation and fitness;16159
2018/2019;British Columbia;Other health, parks, recreation and fitness;17338
2019/2020;British Columbia;Other health, parks, recreation and fitness;18625
2020/2021;British Columbia;Other health, parks, recreation and fitness;18348
2021/2022;British Columbia;Other health, parks, recreation and fitness;20813
2022/2023;British Columbia;Other health, parks, recreation and fitness;22299
2023/2024;British Columbia;Other health, parks, recreation and fitness;23258
2017/2018;British Columbia;Personal, protective and transportation services;15317
2022/2023;British Columbia;Personal, protective and transportation services;17236
2023/2024;British Columbia;Personal, protective and transportation services;17926
